Tienda,Productos,Ingreso,Fecha
5,16,7883,28/08/2020
5,34,9870,29/08/2020
5,41,9620,30/08/2020
5,24,6148,31/08/2020
5,26,9039,01/09/2020
5,50,8445,02/09/2020
5,34,6801,03/09/2020
5,45,7740,04/09/2020
5,31,6230,05/09/2020
5,21,8227,06/09/2020
5,44,9986,07/09/2020
5,23,7710,08/09/2020
5,18,6311,09/09/2020
5,50,5911,10/09/2020
5,19,9212,11/09/2020
5,24,8025,12/09/2020
5,41,5835,13/09/2020
5,35,9755,14/09/2020
5,36,5036,15/09/2020
5,41,7015,16/09/2020
5,46,5342,17/09/2020
5,31,9342,18/09/2020
5,49,7506,19/09/2020
5,23,9161,20/09/2020
5,19,9522,21/09/2020
5,15,6949,22/09/2020
5,48,6759,23/09/2020
5,27,8670,24/09/2020
5,26,6814,25/09/2020
5,44,6651,26/09/2020
5,24,8329,27/09/2020
5,44,5218,28/09/2020
5,47,7095,29/09/2020
5,27,9844,30/09/2020
5,45,5420,01/10/2020
5,34,8060,02/10/2020
5,40,5635,03/10/2020
5,20,6744,04/10/2020
5,50,6688,05/10/2020
5,22,7600,06/10/2020
5,48,7591,07/10/2020
5,27,5418,08/10/2020
5,38,5538,09/10/2020
5,48,9383,10/10/2020
5,17,7816,11/10/2020
5,26,6886,12/10/2020
5,48,7650,13/10/2020
5,47,6004,14/10/2020
5,15,5421,15/10/2020
5,34,6036,16/10/2020
5,21,8019,17/10/2020
5,46,9633,18/10/2020
5,26,5796,19/10/2020
5,15,9894,20/10/2020
5,33,9855,21/10/2020
5,45,9426,22/10/2020
5,47,7549,23/10/2020
5,36,8745,24/10/2020
5,39,8408,25/10/2020
5,45,9613,26/10/2020
5,20,6284,27/10/2020
5,46,9955,28/10/2020
5,46,8419,29/10/2020
5,21,8201,30/10/2020
5,17,5092,31/10/2020
5,31,8844,01/11/2020
5,43,9968,02/11/2020
5,32,9919,03/11/2020
5,37,9635,04/11/2020
5,27,8687,05/11/2020
5,38,6308,06/11/2020
5,42,5566,07/11/2020
5,26,9569,08/11/2020
5,37,8043,09/11/2020
5,41,9449,10/11/2020
5,47,9913,11/11/2020
5,29,9698,12/11/2020
5,48,6177,13/11/2020
5,41,6484,14/11/2020
5,38,9645,15/11/2020
5,17,6895,16/11/2020
5,33,9077,17/11/2020
5,25,7932,18/11/2020
5,24,5657,19/11/2020
5,36,5026,20/11/2020
5,34,5080,21/11/2020
5,19,7635,22/11/2020
5,45,7484,23/11/2020
5,49,8184,24/11/2020
5,40,5722,25/11/2020
5,49,8265,26/11/2020
5,45,5703,27/11/2020
5,43,8235,28/11/2020
5,24,6655,29/11/2020
5,30,7930,30/11/2020
5,45,6289,01/12/2020
5,49,9535,02/12/2020
5,15,8291,03/12/2020
5,23,8014,04/12/2020
5,45,7750,05/12/2020
5,18,5696,06/12/2020
5,37,5882,07/12/2020
5,36,9102,08/12/2020
5,43,8992,09/12/2020
5,20,8312,10/12/2020
5,41,7681,11/12/2020
5,31,9863,12/12/2020
5,32,9484,13/12/2020
5,35,6738,14/12/2020
5,40,8389,15/12/2020
5,47,9138,16/12/2020
5,30,8501,17/12/2020
5,45,7166,18/12/2020
5,31,9645,19/12/2020
5,27,5701,20/12/2020
5,43,7691,21/12/2020
5,49,5925,22/12/2020
5,20,9204,23/12/2020
5,38,5284,24/12/2020
5,44,8628,25/12/2020
5,29,8659,26/12/2020
5,20,5659,27/12/2020
5,45,7185,28/12/2020
5,36,6707,29/12/2020
5,27,6293,30/12/2020
5,39,8713,31/12/2020
5,31,9852,01/01/2021
5,28,9181,02/01/2021
5,48,5763,03/01/2021
5,15,7966,04/01/2021
5,47,5560,05/01/2021
5,43,7816,06/01/2021
5,29,5136,07/01/2021
5,25,6496,08/01/2021
5,28,5817,09/01/2021
5,37,7250,10/01/2021
5,25,9185,11/01/2021
5,47,9838,12/01/2021
5,32,6388,13/01/2021
5,39,8241,14/01/2021
5,20,6472,15/01/2021
5,29,8296,16/01/2021
5,45,5855,17/01/2021
5,42,5428,18/01/2021
5,36,8209,19/01/2021
5,17,7656,20/01/2021
5,27,8047,21/01/2021
5,27,8136,22/01/2021
5,20,9862,23/01/2021
5,33,6450,24/01/2021
5,25,5679,25/01/2021
5,28,7714,26/01/2021
5,39,9819,27/01/2021
5,22,7488,28/01/2021
5,30,9676,29/01/2021
5,23,6574,30/01/2021
5,27,5994,31/01/2021
5,20,7107,01/02/2021
5,30,5433,02/02/2021
5,31,9531,03/02/2021
5,27,5669,04/02/2021
5,26,6634,05/02/2021
5,17,5199,06/02/2021
5,18,8811,07/02/2021
5,18,6787,08/02/2021
5,46,7248,09/02/2021
5,36,7893,10/02/2021
5,48,5113,11/02/2021
5,20,8520,12/02/2021
5,25,7304,13/02/2021
5,35,8996,14/02/2021
5,26,7769,15/02/2021
5,25,5338,16/02/2021
5,41,9275,17/02/2021
5,37,8373,18/02/2021
5,33,7443,19/02/2021
5,39,6620,20/02/2021
5,50,7231,21/02/2021
5,17,9788,22/02/2021
5,16,6553,23/02/2021
5,46,8353,24/02/2021
5,24,8183,25/02/2021
5,26,7396,26/02/2021
5,48,7132,27/02/2021
5,30,8474,28/02/2021
5,48,5861,01/03/2021
5,50,5037,02/03/2021
5,38,8668,03/03/2021
5,38,6749,04/03/2021
5,20,5324,05/03/2021
5,35,5761,06/03/2021
5,26,8275,07/03/2021
5,25,5684,08/03/2021
5,27,9047,09/03/2021
5,26,7895,10/03/2021
5,18,9561,11/03/2021
5,34,8621,12/03/2021
5,35,7493,13/03/2021
5,27,8108,14/03/2021
5,32,7811,15/03/2021
5,23,9411,16/03/2021
5,42,7853,17/03/2021
5,31,6928,18/03/2021
5,16,7432,19/03/2021
5,50,8592,20/03/2021
5,18,8075,21/03/2021
5,19,5037,22/03/2021
5,36,7782,23/03/2021
5,24,5050,24/03/2021
5,21,7119,25/03/2021
5,45,5286,26/03/2021
5,28,8519,27/03/2021
5,16,6719,28/03/2021
5,15,8328,29/03/2021
5,15,7122,30/03/2021
5,42,5345,31/03/2021
5,46,7016,01/04/2021
5,39,8922,02/04/2021
5,48,9945,03/04/2021
5,21,7074,04/04/2021
5,19,6064,05/04/2021
5,19,8267,06/04/2021
5,24,7131,07/04/2021
5,18,8656,08/04/2021
5,15,7281,09/04/2021
5,29,8394,10/04/2021
5,27,5155,11/04/2021
5,15,5980,12/04/2021
5,46,8653,13/04/2021
5,23,5696,14/04/2021
5,40,9261,15/04/2021
5,23,7416,16/04/2021
5,30,7054,17/04/2021
5,24,6411,18/04/2021
5,50,8145,19/04/2021
5,40,9427,20/04/2021
5,43,6425,21/04/2021
5,32,6185,22/04/2021
5,41,9154,23/04/2021
5,22,6437,24/04/2021
5,47,5598,25/04/2021
5,15,5424,26/04/2021
5,38,9211,27/04/2021
5,18,7778,28/04/2021
5,49,8506,29/04/2021
5,31,9296,30/04/2021
5,21,7423,01/05/2021
5,48,9743,02/05/2021
5,38,8753,03/05/2021
5,20,6788,04/05/2021
5,31,8524,05/05/2021
5,21,7811,06/05/2021
5,33,8229,07/05/2021
5,18,7416,08/05/2021
5,23,8891,09/05/2021
5,21,6509,10/05/2021
5,44,8811,11/05/2021
5,23,5126,12/05/2021
5,36,9075,13/05/2021
5,20,9677,14/05/2021
5,26,5402,15/05/2021
5,25,6187,16/05/2021
5,29,8856,17/05/2021
5,46,9182,18/05/2021
5,42,7992,19/05/2021
5,27,7235,20/05/2021
5,19,8885,21/05/2021
5,16,7429,22/05/2021
5,43,5805,23/05/2021
5,46,9600,24/05/2021
5,15,7484,25/05/2021
5,20,6018,26/05/2021
5,35,7635,27/05/2021
5,15,9815,28/05/2021
5,28,5637,29/05/2021
5,44,5626,30/05/2021
5,45,9785,31/05/2021
5,16,6063,01/06/2021
5,15,7749,02/06/2021
5,36,8116,03/06/2021
5,23,9408,04/06/2021
5,29,9737,05/06/2021
5,22,6277,06/06/2021
5,27,6641,07/06/2021
5,25,8950,08/06/2021
5,36,7251,09/06/2021
5,44,9358,10/06/2021
5,28,7580,11/06/2021
5,17,7214,12/06/2021
5,15,9454,13/06/2021
5,27,9980,14/06/2021
5,50,9235,15/06/2021
5,24,5284,16/06/2021
5,34,9746,17/06/2021
5,43,5578,18/06/2021
5,31,5525,19/06/2021
5,40,5173,20/06/2021
5,38,7536,21/06/2021
5,31,8167,22/06/2021
5,47,6045,23/06/2021
5,25,5396,24/06/2021
5,45,7420,25/06/2021
5,19,5780,26/06/2021
5,30,7264,27/06/2021
5,32,9951,28/06/2021
5,50,5094,29/06/2021
5,39,8255,30/06/2021
5,24,9497,01/07/2021
5,32,6163,02/07/2021
5,16,9993,03/07/2021
5,28,7101,04/07/2021
5,26,9799,05/07/2021
5,36,6797,06/07/2021
5,18,8109,07/07/2021
5,28,9933,08/07/2021
5,31,9714,09/07/2021
5,42,8720,10/07/2021
5,24,5824,11/07/2021
5,17,6657,12/07/2021
5,37,8160,13/07/2021
5,35,5201,14/07/2021
5,19,6600,15/07/2021
5,25,7879,16/07/2021
5,18,5164,17/07/2021
5,50,7739,18/07/2021
5,17,6903,19/07/2021
5,35,9680,20/07/2021
5,19,5907,21/07/2021
5,39,7434,22/07/2021
5,34,9279,23/07/2021
5,20,9028,24/07/2021
5,28,6000,25/07/2021
5,15,5905,26/07/2021
5,41,9963,27/07/2021
5,49,7638,28/07/2021
5,44,5841,29/07/2021
5,34,6429,30/07/2021
5,25,9312,31/07/2021
5,23,9400,01/08/2021
5,48,7681,02/08/2021
5,46,5780,03/08/2021
5,41,5597,04/08/2021
5,45,9103,05/08/2021
5,20,8971,06/08/2021
5,30,6464,07/08/2021
5,33,9132,08/08/2021
5,47,7718,09/08/2021
5,43,6832,10/08/2021
5,18,6433,11/08/2021
5,27,6980,12/08/2021
5,32,5994,13/08/2021
5,28,8067,14/08/2021
5,45,7425,15/08/2021
5,31,6738,16/08/2021
5,47,5336,17/08/2021
5,32,6812,18/08/2021
5,49,9115,19/08/2021
5,47,6954,20/08/2021
5,28,6395,21/08/2021
5,40,5938,22/08/2021
5,32,6603,23/08/2021
5,21,7827,24/08/2021
5,26,5974,25/08/2021
5,17,5527,26/08/2021
5,46,9831,27/08/2021
5,27,9727,28/08/2021
5,21,6965,29/08/2021
5,24,6641,30/08/2021
5,42,5778,31/08/2021
5,29,5386,01/09/2021
5,39,9039,02/09/2021
5,23,7305,03/09/2021
5,34,6783,04/09/2021
5,34,5576,05/09/2021
5,45,9672,06/09/2021
5,37,7275,07/09/2021
5,35,5742,08/09/2021
5,19,9510,09/09/2021
5,15,6272,10/09/2021
5,40,6040,11/09/2021
5,48,5855,12/09/2021
5,44,8219,13/09/2021
5,17,9420,14/09/2021
5,43,7935,15/09/2021
5,41,8517,16/09/2021
5,35,7275,17/09/2021
5,46,9368,18/09/2021
5,24,5073,19/09/2021
5,45,8290,20/09/2021
5,46,6839,21/09/2021
5,31,5774,22/09/2021
5,32,8984,23/09/2021
5,39,9923,24/09/2021
5,41,7367,25/09/2021
5,16,9777,26/09/2021
5,41,5616,27/09/2021
5,32,7978,28/09/2021
5,23,8143,29/09/2021
5,43,6535,30/09/2021
5,42,7242,01/10/2021
5,46,8668,02/10/2021
5,46,7516,03/10/2021
5,35,9309,04/10/2021
5,41,8084,05/10/2021
5,16,9200,06/10/2021
5,33,6905,07/10/2021
5,45,7777,08/10/2021
5,21,7537,09/10/2021
5,16,6846,10/10/2021
5,33,7136,11/10/2021
5,38,6819,12/10/2021
5,18,5169,13/10/2021
5,37,5664,14/10/2021
5,42,7493,15/10/2021
5,21,6081,16/10/2021
5,21,6364,17/10/2021
5,42,8519,18/10/2021
5,19,6389,19/10/2021
5,31,7684,20/10/2021
5,21,7372,21/10/2021
5,15,8224,22/10/2021
5,48,5315,23/10/2021
5,38,5262,24/10/2021
5,40,7878,25/10/2021
5,35,9092,26/10/2021
5,36,8797,27/10/2021
5,30,9171,28/10/2021
5,20,9438,29/10/2021
5,24,9127,30/10/2021
5,39,9168,31/10/2021
5,42,7597,01/11/2021
5,19,7290,02/11/2021
5,34,7366,03/11/2021
5,27,6785,04/11/2021
5,16,6033,05/11/2021
5,17,7326,06/11/2021
5,17,5883,07/11/2021
5,24,9111,08/11/2021
5,23,8112,09/11/2021
5,26,7693,10/11/2021
5,39,9500,11/11/2021
5,45,5183,12/11/2021
5,20,9736,13/11/2021
5,17,8472,14/11/2021
5,34,9332,15/11/2021
5,39,9631,16/11/2021
5,15,5216,17/11/2021
5,25,7483,18/11/2021
5,36,7088,19/11/2021
5,21,6095,20/11/2021
5,37,9093,21/11/2021
5,19,8049,22/11/2021
5,17,8173,23/11/2021
5,38,6652,24/11/2021
5,19,9549,25/11/2021
5,34,9023,26/11/2021
5,32,8068,27/11/2021
5,43,5508,28/11/2021
5,40,7568,29/11/2021
5,18,9954,30/11/2021
5,41,9576,01/12/2021
5,44,7965,02/12/2021
5,45,7696,03/12/2021
5,25,5541,04/12/2021
5,19,9487,05/12/2021
5,39,5274,06/12/2021
5,47,8650,07/12/2021
5,34,8824,08/12/2021
5,36,6652,09/12/2021
5,24,7726,10/12/2021
5,21,9732,11/12/2021
5,36,9362,12/12/2021
5,38,9596,13/12/2021
5,38,9284,14/12/2021
5,16,7043,15/12/2021
5,34,7243,16/12/2021
5,27,8631,17/12/2021
5,27,8198,18/12/2021
5,48,5586,19/12/2021
5,36,7453,20/12/2021
5,31,8171,21/12/2021
5,45,7304,22/12/2021
5,28,6845,23/12/2021
5,26,7106,24/12/2021
5,33,8097,25/12/2021
5,40,9727,26/12/2021
5,15,9806,27/12/2021
5,40,9320,28/12/2021
5,42,5384,29/12/2021
5,24,9925,30/12/2021
5,24,7461,31/12/2021
